order_line,order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit
1032,Ca-New-2014-163552,7/11/2014,7/15/2014,Standard Class,LA-16780,FUR-FU-10000629,124.11,9,0,52.1262
1033,Ca-New-2014-163552,7/11/2014,7/15/2014,Standard Class,LA-16780,OFF-LA-10001175,14.4,5,0,7.056
1049,Ca-New-2014-139192,5/27/2014,6/1/2014,Second Class,LC-16885,TEC-PH-10000486,1113.504,12,0.2,125.2692
1050,Ca-New-2014-139192,5/27/2014,6/1/2014,Second Class,LC-16885,TEC-AC-10001606,99.99,1,0,37.9962
1098,Ca-New-2014-159338,6/25/2014,6/28/2014,First Class,NS-18640,FUR-TA-10004147,447.84,5,0.2,11.196
1122,US-2014-147627,1/20/2014,1/26/2014,Standard Class,HL-15040,TEC-PH-10001061,699.93,7,0,181.9818
1123,US-2014-147627,1/20/2014,1/26/2014,Standard Class,HL-15040,OFF-AR-10002375,22.96,7,0,6.6584
1124,US-2014-147627,1/20/2014,1/26/2014,Standard Class,HL-15040,FUR-FU-10003194,38.6,4,0,11.58
1125,US-2014-147627,1/20/2014,1/26/2014,Standard Class,HL-15040,OFF-AR-10003811,6.63,3,0,1.7901
1126,US-2014-147627,1/20/2014,1/26/2014,Standard Class,HL-15040,OFF-EN-10001539,23.34,3,0,10.9698
1127,US-2014-147627,1/20/2014,1/26/2014,Standard Class,HL-15040,FUR-CH-10002331,1067.94,3,0,224.2674
1142,Ca-New-2014-146969,9/29/2014,10/3/2014,Standard Class,AP-10915,FUR-FU-10004188,204.6,2,0,53.196
1143,Ca-New-2014-146969,9/29/2014,10/3/2014,Standard Class,AP-10915,OFF-FA-10001561,8.72,4,0,2.8776
1144,Ca-New-2014-146969,9/29/2014,10/3/2014,Standard Class,AP-10915,OFF-PA-10002105,6.48,1,0,3.1104
1145,Ca-New-2014-146969,9/29/2014,10/3/2014,Standard Class,AP-10915,TEC-MA-10004241,686.32,2,0.2,223.054
1146,Ca-New-2014-146969,9/29/2014,10/3/2014,Standard Class,AP-10915,OFF-ST-10004340,62.18,1,0,16.7886
1155,Ca-New-2014-136567,12/20/2014,12/21/2014,First Class,PS-19045,OFF-ST-10004337,122.48,2,0,0
1156,Ca-New-2014-136567,12/20/2014,12/21/2014,First Class,PS-19045,FUR-TA-10001932,2244.48,7,0,493.7856
1157,Ca-New-2014-136567,12/20/2014,12/21/2014,First Class,PS-19045,OFF-BI-10003982,62.31,3,0,29.2857
1158,Ca-New-2014-136567,12/20/2014,12/21/2014,First Class,PS-19045,FUR-TA-10000617,455.1,2,0,100.122
1162,Ca-New-2014-126522,9/1/2014,9/5/2014,Second Class,LT-16765,OFF-AR-10004042,53.94,3,0,15.6426
1163,Ca-New-2014-127964,3/3/2014,3/8/2014,Standard Class,AP-10720,TEC-PH-10004700,9.99,1,0,4.5954
1164,Ca-New-2014-127964,3/3/2014,3/8/2014,Standard Class,AP-10720,OFF-BI-10004593,125.76,3,0.2,40.872
1165,Ca-New-2014-127964,3/3/2014,3/8/2014,Standard Class,AP-10720,OFF-BI-10003429,25.32,5,0.2,9.1785
1166,Ca-New-2014-117709,5/4/2014,5/8/2014,Standard Class,PM-18940,OFF-BI-10001294,46.8,4,0,21.06
1172,US-2014-100279,3/10/2014,3/14/2014,Standard Class,SW-20275,OFF-PA-10002259,22.38,2,0,10.7424
1173,Ca-New-2014-158064,4/21/2014,4/25/2014,Standard Class,AA-10375,OFF-BI-10002976,16.52,5,0.2,5.5755
1177,Ca-New-2014-120243,12/27/2014,12/30/2014,Second Class,AT-10435,OFF-LA-10004425,11.56,4,0,5.4332
1181,Ca-New-2014-128146,6/21/2014,6/25/2014,Standard Class,DB-13060,TEC-PH-10004539,1322.93,7,0,357.1911
1182,Ca-New-2014-128146,6/21/2014,6/25/2014,Standard Class,DB-13060,OFF-AR-10001919,3.76,2,0,1.0904
1185,Ca-New-2014-127131,11/24/2014,11/30/2014,Standard Class,HR-14830,OFF-BI-10004656,12.096,7,0.2,4.2336
1186,Ca-New-2014-127131,11/24/2014,11/30/2014,Standard Class,HR-14830,OFF-ST-10002344,485.88,6,0,9.7176
1187,Ca-New-2014-127131,11/24/2014,11/30/2014,Standard Class,HR-14830,OFF-PA-10001800,25.92,4,0,12.4416
1188,Ca-New-2014-127131,11/24/2014,11/30/2014,Standard Class,HR-14830,OFF-ST-10000036,197.58,2,0,53.3466
1221,Ca-New-2014-110184,7/12/2014,7/16/2014,Standard Class,BF-11170,OFF-ST-10000107,249.75,9,0,44.955
1222,Ca-New-2014-110184,7/12/2014,7/16/2014,Standard Class,BF-11170,TEC-PH-10000439,255.936,8,0.2,28.7928
1239,Ca-New-2014-127012,8/11/2014,8/15/2014,Standard Class,GM-14680,FUR-FU-10003691,12.35,1,0,5.434
1240,Ca-New-2014-127012,8/11/2014,8/15/2014,Standard Class,GM-14680,OFF-AR-10003903,40.97,1,0,10.6522
1241,Ca-New-2014-127012,8/11/2014,8/15/2014,Standard Class,GM-14680,OFF-FA-10004854,22.96,2,0,10.7912
1246,Ca-New-2014-168494,12/12/2014,12/14/2014,Second Class,NP-18700,FUR-TA-10004619,764.688,6,0.2,95.586
1247,Ca-New-2014-168494,12/12/2014,12/14/2014,Second Class,NP-18700,FUR-TA-10003473,3610.848,12,0.2,135.4068
1248,Ca-New-2014-168494,12/12/2014,12/14/2014,Second Class,NP-18700,FUR-BO-10004467,254.9745,3,0.15,11.9988
1267,US-2014-167738,12/24/2014,12/29/2014,Standard Class,JC-16105,OFF-ST-10003306,142.86,1,0,41.4294
1268,US-2014-167738,12/24/2014,12/29/2014,Standard Class,JC-16105,FUR-CH-10001146,292.272,6,0.2,18.267
1279,Ca-New-2014-163293,9/8/2014,9/11/2014,First Class,KC-16255,TEC-AC-10004209,32.97,3,0,12.8583
1280,Ca-New-2014-163293,9/8/2014,9/11/2014,First Class,KC-16255,TEC-AC-10000023,83.88,4,0,30.1968
1319,Ca-New-2014-160773,7/1/2014,7/5/2014,Standard Class,LW-16825,TEC-PH-10004586,575.92,2,0.2,71.99
1320,Ca-New-2014-160773,7/1/2014,7/5/2014,Standard Class,LW-16825,OFF-BI-10000546,5.184,6,0.7,-3.6288
1325,Ca-New-2014-107153,9/28/2014,10/3/2014,Standard Class,GZ-14545,OFF-ST-10001321,46.26,3,0,12.4902
1326,US-2014-117058,5/27/2014,5/30/2014,First Class,LE-16810,OFF-BI-10004139,17.46,6,0.8,-30.555
1333,Ca-New-2014-122567,2/16/2014,2/21/2014,Standard Class,MN-17935,OFF-BI-10002012,1.08,3,0.8,-1.728
1334,Ca-New-2014-122567,2/16/2014,2/21/2014,Standard Class,MN-17935,OFF-AP-10001303,7.96,2,0.8,-13.93
1335,Ca-New-2014-121664,5/6/2014,5/10/2014,Standard Class,HP-14815,OFF-BI-10003684,140.736,8,0.2,52.776
1346,Ca-New-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,OFF-AP-10001154,93.78,2,0,36.5742
1347,Ca-New-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,OFF-PA-10000466,47.18,7,0,23.59
1348,Ca-New-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,OFF-AR-10003829,19.68,6,0,5.7072
1349,Ca-New-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,OFF-BI-10001758,53.4,10,0,25.098
1350,Ca-New-2014-118339,3/17/2014,3/24/2014,Standard Class,BN-11515,OFF-BI-10000136,35.88,6,0,17.2224
1351,Ca-New-2014-153976,10/3/2014,10/8/2014,Second Class,BP-11290,FUR-CH-10002880,258.279,3,0.3,-70.1043
1356,US-2014-160444,7/5/2014,7/5/2014,Same Day,DC-12850,OFF-ST-10001522,220.776,3,0.2,-44.1552
1357,US-2014-160444,7/5/2014,7/5/2014,Same Day,DC-12850,OFF-ST-10000563,281.424,11,0.2,-35.178
1360,US-2014-151925,9/26/2014,10/1/2014,Second Class,KT-16465,FUR-CH-10002961,145.568,2,0.2,0
1373,US-2014-157021,4/1/2014,4/6/2014,Second Class,KM-16720,OFF-LA-10002312,29.6,2,0,14.8
1374,US-2014-157021,4/1/2014,4/6/2014,Second Class,KM-16720,OFF-BI-10000042,17.088,4,0.2,5.5536
1376,Ca-New-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,OFF-AP-10003590,1089.75,3,0,305.13
1377,Ca-New-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,OFF-PA-10000806,447.84,8,0,219.4416
1378,Ca-New-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,OFF-AR-10000896,16.4,5,0,4.264
1379,Ca-New-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,TEC-PH-10002310,399.96,5,0.2,34.9965
1380,Ca-New-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,OFF-ST-10002289,158.9,5,0,7.945
1381,Ca-New-2014-126361,8/4/2014,8/9/2014,Second Class,VD-21670,OFF-BI-10002852,13.184,1,0.2,4.7792
1405,US-2014-118486,4/6/2014,4/8/2014,First Class,SD-20485,OFF-SU-10004498,10.304,1,0.2,-2.1896
1406,US-2014-118486,4/6/2014,4/8/2014,First Class,SD-20485,FUR-TA-10001039,154.764,3,0.4,-36.1116
1407,US-2014-118486,4/6/2014,4/8/2014,First Class,SD-20485,TEC-AC-10004659,116.784,2,0.2,21.897
1414,Ca-New-2014-146640,6/30/2014,7/5/2014,Standard Class,HA-14905,OFF-BI-10002867,334.768,7,0.2,108.7996
1432,Ca-New-2014-120768,12/19/2014,12/21/2014,Second Class,IM-15070,OFF-BI-10001191,152.76,6,0,74.8524
1433,Ca-New-2014-120768,12/19/2014,12/21/2014,Second Class,IM-15070,OFF-SU-10004115,7.27,1,0,1.9629
1434,Ca-New-2014-120768,12/19/2014,12/21/2014,Second Class,IM-15070,FUR-CH-10000513,1819.86,14,0,163.7874
1449,US-2014-112564,4/23/2014,4/24/2014,First Class,TS-21160,OFF-BI-10004876,2.502,3,0.7,-1.7514
1460,Ca-New-2014-155271,5/4/2014,5/4/2014,Same Day,AA-10480,FUR-FU-10001473,27.46,2,0,9.8856
1466,Ca-New-2014-151708,8/8/2014,8/14/2014,Standard Class,MB-17305,FUR-FU-10001602,121.376,4,0.2,-3.0344
1467,Ca-New-2014-151708,8/8/2014,8/14/2014,Standard Class,MB-17305,TEC-AC-10001767,95.976,3,0.2,-10.7973
1486,Ca-New-2014-119032,11/27/2014,12/3/2014,Standard Class,MS-17770,OFF-FA-10003021,3.76,2,0,1.316
1490,Ca-New-2014-136280,11/29/2014,12/6/2014,Standard Class,Co-12640,OFF-LA-10000452,5.04,2,0.2,1.764
1495,Ca-New-2014-123925,12/17/2014,12/19/2014,Second Class,RF-19840,OFF-AR-10002952,40.05,3,0,11.214
1518,Ca-New-2014-111059,2/3/2014,2/6/2014,Second Class,TB-21400,OFF-BI-10004593,83.84,2,0.2,27.248
1519,Ca-New-2014-111059,2/3/2014,2/6/2014,Second Class,TB-21400,OFF-BI-10002827,13.272,3,0.2,4.3134
1542,Ca-New-2014-166884,3/11/2014,3/16/2014,Second Class,CK-12205,FUR-FU-10003981,8.32,5,0.2,2.288
1543,Ca-New-2014-166884,3/11/2014,3/16/2014,Second Class,CK-12205,OFF-FA-10001561,10.464,6,0.2,1.7004
1544,Ca-New-2014-107181,2/4/2014,2/8/2014,Standard Class,DB-13270,OFF-BI-10004230,82.896,3,0.2,29.0136
1545,Ca-New-2014-107181,2/4/2014,2/8/2014,Standard Class,DB-13270,OFF-PA-10000350,34.24,4,0,16.0928
1550,Ca-New-2014-134278,7/6/2014,7/8/2014,First Class,EP-13915,TEC-CO-10001046,559.992,1,0.2,174.9975
1553,Ca-New-2014-130274,5/3/2014,5/5/2014,First Class,JS-15940,OFF-LA-10002195,21.56,7,0,10.3488
1561,Ca-New-2014-105172,4/4/2014,4/9/2014,Standard Class,PK-18910,OFF-LA-10001641,18.9,6,0,9.072
1565,Ca-New-2014-116239,3/4/2014,3/4/2014,Same Day,CL-12565,OFF-ST-10001370,354.9,5,0,17.745
1571,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,FUR-CH-10000863,603.92,5,0.2,-67.941
1572,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,OFF-EN-10003160,21.84,3,0,10.4832
1573,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,TEC-AC-10003280,29.99,1,0,6.2979
1574,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,FUR-CH-10000595,381.44,2,0.2,23.84
1575,Ca-New-2014-101602,12/15/2014,12/18/2014,First Class,MC-18100,TEC-PH-10000169,40.68,3,0.2,-9.153
1576,Ca-New-2014-101602,12/15/2014,12/18/2014,First Class,MC-18100,FUR-CH-10004675,763.28,5,0.3,-21.808
1594,Ca-New-2014-117317,10/19/2014,10/19/2014,Same Day,JF-15490,OFF-PA-10004519,13.44,3,0,6.5856
1611,Ca-New-2014-156349,5/26/2014,5/30/2014,Standard Class,ML-17395,FUR-BO-10000362,290.666,2,0.15,27.3568
1612,Ca-New-2014-156349,5/26/2014,5/30/2014,Standard Class,ML-17395,TEC-PH-10000441,201.584,2,0.2,20.1584
1613,Ca-New-2014-156349,5/26/2014,5/30/2014,Standard Class,ML-17395,TEC-PH-10002726,83.984,2,0.2,31.494
1636,Ca-New-2014-168984,11/26/2014,12/2/2014,Standard Class,NW-18400,OFF-PA-10001166,15.552,3,0.2,5.4432
1637,Ca-New-2014-168984,11/26/2014,12/2/2014,Standard Class,NW-18400,OFF-ST-10001097,669.08,5,0.2,-167.27
1638,Ca-New-2014-168984,11/26/2014,12/2/2014,Standard Class,NW-18400,TEC-PH-10000038,438.336,4,0.2,-87.6672
1643,US-2014-134712,11/29/2014,12/4/2014,Standard Class,BS-11380,OFF-FA-10003112,12.624,2,0.2,3.945
1651,Ca-New-2014-135699,8/29/2014,8/29/2014,Same Day,HH-15010,OFF-PA-10004475,109.92,2,0,53.8608
1652,Ca-New-2014-135699,8/29/2014,8/29/2014,Same Day,HH-15010,OFF-PA-10003001,13.36,2,0,6.4128
1658,Ca-New-2014-127159,5/12/2014,5/15/2014,First Class,HL-15040,FUR-FU-10000010,34.79,7,0,10.7849
1679,Ca-New-2014-122882,9/7/2014,9/13/2014,Standard Class,SB-20290,OFF-ST-10002344,64.784,1,0.2,-14.5764
1680,Ca-New-2014-122882,9/7/2014,9/13/2014,Standard Class,SB-20290,TEC-PH-10003589,32.382,3,0.4,4.3176
1681,Ca-New-2014-122882,9/7/2014,9/13/2014,Standard Class,SB-20290,FUR-FU-10000758,42.368,2,0.2,8.4736
1682,Ca-New-2014-122882,9/7/2014,9/13/2014,Standard Class,SB-20290,TEC-MA-10004679,399.54,4,0.7,-559.356
1690,Ca-New-2014-142839,8/16/2014,8/20/2014,Standard Class,TS-21610,FUR-TA-10001539,853.092,6,0.4,-227.4912
1700,Ca-New-2014-135657,6/3/2014,6/7/2014,Second Class,SC-20725,FUR-TA-10004086,515.88,6,0,113.4936
1704,Ca-New-2014-139857,2/2/2014,2/6/2014,Standard Class,CD-12790,OFF-FA-10001843,12.35,5,0,5.8045
1731,Ca-New-2014-125136,9/28/2014,10/3/2014,Standard Class,KD-16495,OFF-PA-10001457,96.256,8,0.2,31.2832
1732,Ca-New-2014-125136,9/28/2014,10/3/2014,Standard Class,KD-16495,OFF-PA-10001804,10.688,2,0.2,3.7408
1741,Ca-New-2014-110527,8/9/2014,8/16/2014,Standard Class,ED-13885,OFF-LA-10000262,20.88,8,0,9.6048
1746,Ca-New-2014-133270,6/6/2014,6/9/2014,First Class,BM-11785,OFF-AR-10002656,13.36,2,0,4.9432
1749,US-2014-157406,4/25/2014,4/29/2014,Standard Class,DA-13450,OFF-PA-10003543,10.368,2,0.2,3.6288
1750,US-2014-157406,4/25/2014,4/29/2014,Standard Class,DA-13450,OFF-AR-10002221,6.24,3,0.2,0.546
1759,Ca-New-2014-139017,5/11/2014,5/17/2014,Standard Class,RM-19375,TEC-AC-10001013,46.864,2,0.2,7.6154
1760,Ca-New-2014-141817,1/5/2014,1/12/2014,Standard Class,MB-18085,OFF-AR-10003478,19.536,3,0.2,4.884
1768,US-2014-158057,3/22/2014,3/26/2014,Standard Class,CC-12685,OFF-BI-10004410,7.644,4,0.7,-5.8604
1769,US-2014-158057,3/22/2014,3/26/2014,Standard Class,CC-12685,OFF-BI-10002735,51.465,5,0.7,-39.4565
1774,Ca-New-2014-118976,4/28/2014,5/3/2014,Standard Class,MY-18295,OFF-BI-10001628,20.86,2,0,9.387
1775,Ca-New-2014-118976,4/28/2014,5/3/2014,Standard Class,MY-18295,OFF-ST-10000877,497.61,9,0,129.3786
1776,Ca-New-2014-118976,4/28/2014,5/3/2014,Standard Class,MY-18295,OFF-AR-10004752,5.34,2,0,1.4952
1777,Ca-New-2014-118976,4/28/2014,5/3/2014,Standard Class,MY-18295,OFF-LA-10000452,3.15,1,0,1.512
1791,Ca-New-2014-102008,9/30/2014,10/4/2014,Standard Class,RA-19915,OFF-PA-10004092,48.94,1,0,24.47
1792,Ca-New-2014-120474,12/1/2014,12/3/2014,First Class,RP-19390,FUR-CH-10001854,2807.84,8,0,673.8816
1793,Ca-New-2014-120474,12/1/2014,12/3/2014,First Class,RP-19390,OFF-AR-10000475,46.64,4,0,12.5928
1794,Ca-New-2014-104773,12/8/2014,12/13/2014,Standard Class,TB-21175,OFF-ST-10000777,60.416,2,0.2,6.0416
1812,Ca-New-2014-132612,6/9/2014,6/11/2014,Second Class,FO-14305,FUR-TA-10004534,1441.3,7,0,245.021
1819,US-2014-130379,5/25/2014,5/29/2014,Standard Class,JL-15235,OFF-AP-10001394,75.6,2,0.8,-166.32
1820,US-2014-130379,5/25/2014,5/29/2014,Standard Class,JL-15235,FUR-FU-10002553,29.32,2,0.6,-24.189
1830,Ca-New-2014-103373,5/18/2014,5/24/2014,Standard Class,BS-11755,TEC-PH-10002885,779.796,2,0.4,-168.9558
1836,Ca-New-2014-141278,6/21/2014,6/24/2014,First Class,RM-19375,OFF-AR-10003056,21.4,5,0,6.206
1838,Ca-New-2014-117345,8/1/2014,8/5/2014,Standard Class,BF-10975,OFF-LA-10000240,17.544,3,0.2,5.9211
1839,Ca-New-2014-117345,8/1/2014,8/5/2014,Standard Class,BF-10975,FUR-FU-10000629,44.128,4,0.2,12.1352
1840,Ca-New-2014-117345,8/1/2014,8/5/2014,Standard Class,BF-10975,OFF-AP-10001005,62.92,1,0.2,10.2245
1841,Ca-New-2014-117345,8/1/2014,8/5/2014,Standard Class,BF-10975,OFF-PA-10002377,78.304,2,0.2,29.364
1856,Ca-New-2014-114643,6/13/2014,6/17/2014,Standard Class,FM-14215,OFF-AR-10003631,14.52,3,0,4.7916
1863,Ca-New-2014-151078,11/12/2014,11/12/2014,Same Day,RF-19840,OFF-ST-10001328,49.632,4,0.2,4.9632
1871,Ca-New-2014-116932,7/21/2014,7/25/2014,Standard Class,ME-18010,OFF-AR-10002067,99.2,5,0,25.792
1872,Ca-New-2014-116932,7/21/2014,7/25/2014,Standard Class,ME-18010,FUR-CH-10001215,801.568,2,0.2,50.098
1873,Ca-New-2014-116932,7/21/2014,7/25/2014,Standard Class,ME-18010,FUR-TA-10004175,272.848,1,0.2,27.2848
1875,Ca-New-2014-147914,6/4/2014,6/9/2014,Standard Class,MP-17470,OFF-PA-10001685,16.224,2,0.2,5.8812
1887,Ca-New-2014-140165,5/13/2014,5/15/2014,First Class,EH-14005,OFF-FA-10002815,7.104,2,0.2,2.3976
1888,Ca-New-2014-140165,5/13/2014,5/15/2014,First Class,EH-14005,OFF-BI-10004519,398.352,8,0.7,-331.96
1889,Ca-New-2014-142587,10/21/2014,10/22/2014,First Class,TB-21520,OFF-AP-10004708,121.792,4,0.2,13.7016
1890,Ca-New-2014-142587,10/21/2014,10/22/2014,First Class,TB-21520,FUR-TA-10000617,409.59,3,0.4,-122.877
1891,Ca-New-2014-157623,3/14/2014,3/18/2014,Standard Class,DK-13225,OFF-PA-10001204,10.56,2,0,4.752
1892,Ca-New-2014-157623,3/14/2014,3/18/2014,Standard Class,DK-13225,OFF-AR-10003723,3.38,1,0,1.2506
1898,Ca-New-2014-169775,8/29/2014,9/2/2014,Second Class,RA-19945,OFF-EN-10001749,29.808,2,0.2,10.8054
1899,Ca-New-2014-169775,8/29/2014,9/2/2014,Second Class,RA-19945,OFF-BI-10004390,505.176,4,0.7,-336.784
1900,Ca-New-2014-169775,8/29/2014,9/2/2014,Second Class,RA-19945,FUR-TA-10001857,174.0585,3,0.45,-110.7645
1914,Ca-New-2014-103366,1/15/2014,1/17/2014,First Class,EH-13990,TEC-AC-10003628,149.95,5,0,65.978
1973,Ca-New-2014-148950,12/14/2014,12/19/2014,Standard Class,JD-16015,OFF-BI-10001249,5.104,4,0.8,-8.6768
1974,Ca-New-2014-148950,12/14/2014,12/19/2014,Standard Class,JD-16015,OFF-FA-10003059,2.896,2,0.2,0.4706
1975,Ca-New-2014-148950,12/14/2014,12/19/2014,Standard Class,JD-16015,TEC-AC-10002718,35.016,3,0.2,-2.1885
1976,Ca-New-2014-110408,10/18/2014,10/20/2014,Second Class,AS-10225,OFF-ST-10001522,275.97,3,0,11.0388
1977,Ca-New-2014-110408,10/18/2014,10/20/2014,Second Class,AS-10225,TEC-PH-10002352,1394.95,5,0,362.687
1978,Ca-New-2014-110408,10/18/2014,10/20/2014,Second Class,AS-10225,FUR-CH-10003774,545.88,6,0,70.9644
1983,Ca-New-2014-122749,12/3/2014,12/9/2014,Standard Class,NG-18430,TEC-PH-10003811,479.96,4,0,134.3888
1984,Ca-New-2014-164721,11/25/2014,11/27/2014,Second Class,LW-16825,OFF-AP-10000240,320.88,6,0,93.0552
1985,Ca-New-2014-164721,11/25/2014,11/27/2014,Second Class,LW-16825,FUR-FU-10001940,23.88,3,0,10.5072
1986,Ca-New-2014-164721,11/25/2014,11/27/2014,Second Class,LW-16825,OFF-PA-10000575,26.76,4,0,12.3096
1998,Ca-New-2014-131905,2/6/2014,2/9/2014,First Class,ND-18460,OFF-LA-10002787,15,4,0,7.2
1999,Ca-New-2014-131905,2/6/2014,2/9/2014,First Class,ND-18460,TEC-PH-10003645,161.61,1,0,42.0186
2000,Ca-New-2014-131905,2/6/2014,2/9/2014,First Class,ND-18460,TEC-PH-10001615,144.95,5,0,42.0355
2009,Ca-New-2014-116407,11/15/2014,11/21/2014,Standard Class,JF-15190,OFF-AR-10001315,4.224,3,0.2,0.4752
2010,Ca-New-2014-116407,11/15/2014,11/21/2014,Standard Class,JF-15190,OFF-AP-10002118,333.056,2,0.2,29.1424
2011,Ca-New-2014-116407,11/15/2014,11/21/2014,Standard Class,JF-15190,OFF-PA-10002137,24.896,4,0.2,7.78
2045,Ca-New-2014-129168,8/17/2014,8/23/2014,Standard Class,KB-16585,OFF-PA-10001639,15.552,3,0.2,5.4432
2060,Ca-New-2014-106439,10/31/2014,11/4/2014,Standard Class,GG-14650,OFF-FA-10002975,11.34,3,0,5.2164
2061,Ca-New-2014-106439,10/31/2014,11/4/2014,Standard Class,GG-14650,OFF-ST-10003996,80.3,5,0,20.878
2062,Ca-New-2014-106439,10/31/2014,11/4/2014,Standard Class,GG-14650,OFF-BI-10002571,15.968,2,0.2,5.3892
2063,Ca-New-2014-106439,10/31/2014,11/4/2014,Standard Class,GG-14650,OFF-PA-10000477,64.74,13,0,30.4278
2064,Ca-New-2014-106439,10/31/2014,11/4/2014,Standard Class,GG-14650,OFF-BI-10004209,19.296,3,0.2,6.03
2065,Ca-New-2014-106439,10/31/2014,11/4/2014,Standard Class,GG-14650,OFF-ST-10001963,405.64,4,0,12.1692
2066,Ca-New-2014-106439,10/31/2014,11/4/2014,Standard Class,GG-14650,FUR-CH-10003833,146.352,3,0.2,-9.147
2067,Ca-New-2014-106439,10/31/2014,11/4/2014,Standard Class,GG-14650,TEC-AC-10004568,251.91,9,0,47.8629
2068,Ca-New-2014-106439,10/31/2014,11/4/2014,Standard Class,GG-14650,OFF-AR-10001419,12.39,3,0,3.717
2076,Ca-New-2014-131051,12/1/2014,12/5/2014,Standard Class,TR-21325,FUR-FU-10001861,58.2,3,0,28.518
2084,Ca-New-2014-110352,11/23/2014,11/29/2014,Standard Class,ED-13885,OFF-LA-10003923,23.68,2,0.2,8.88
2093,Ca-New-2014-145926,11/17/2014,11/21/2014,Standard Class,MP-17470,FUR-CH-10004289,479.9,5,0,81.583
2101,US-2014-140116,3/10/2014,3/17/2014,Standard Class,KT-16480,OFF-ST-10000078,636.408,3,0.2,-15.9102
2102,US-2014-140116,3/10/2014,3/17/2014,Standard Class,KT-16480,OFF-AR-10001044,83.168,4,0.2,9.3564
2103,Ca-New-2014-123295,7/18/2014,7/18/2014,Same Day,AH-10120,FUR-CH-10002372,259.136,4,0.2,-25.9136
2106,US-2014-167633,9/30/2014,10/5/2014,Standard Class,BW-11200,OFF-PA-10004888,15.552,3,0.2,5.4432
2107,US-2014-152723,9/26/2014,9/26/2014,Same Day,HG-14965,OFF-BI-10003460,0.876,1,0.8,-1.4016
2127,Ca-New-2014-126032,6/23/2014,6/28/2014,Standard Class,BS-11665,TEC-AC-10000158,86.376,3,0.2,1.0797
2130,US-2014-114188,5/20/2014,5/22/2014,Second Class,RF-19345,OFF-AP-10000124,33.28,4,0,9.3184
2131,US-2014-114188,5/20/2014,5/22/2014,Second Class,RF-19345,OFF-AR-10004511,38.52,9,0,11.9412
2132,US-2014-114188,5/20/2014,5/22/2014,Second Class,RF-19345,FUR-FU-10000076,139.86,7,0,60.1398
2140,Ca-New-2014-159520,6/6/2014,6/11/2014,Standard Class,GT-14635,OFF-BI-10003982,149.544,9,0.2,50.4711
2141,Ca-New-2014-159520,6/6/2014,6/11/2014,Standard Class,GT-14635,OFF-SU-10001664,17.14,2,0,4.4564
2142,Ca-New-2014-159520,6/6/2014,6/11/2014,Standard Class,GT-14635,FUR-TA-10003238,991.764,3,0.4,-347.1174
2149,Ca-New-2014-141607,12/12/2014,12/17/2014,Standard Class,WB-21850,FUR-FU-10003975,43.31,1,0,4.331
2152,Ca-New-2014-167360,11/24/2014,11/29/2014,Second Class,RB-19435,TEC-AC-10001772,111.79,7,0,43.5981
2157,Ca-New-2014-124646,6/22/2014,6/24/2014,First Class,DV-13465,OFF-ST-10001097,501.81,3,0,0
2158,Ca-New-2014-124646,6/22/2014,6/24/2014,First Class,DV-13465,OFF-ST-10001469,161.94,3,0,9.7164
2173,Ca-New-2014-152296,8/1/2014,8/3/2014,First Class,IL-15100,OFF-BI-10004506,19.752,3,0.2,6.9132
2198,Ca-New-2014-163013,11/28/2014,12/4/2014,Standard Class,BF-11080,OFF-AR-10001954,14.67,3,0,3.9609
2201,US-2014-165659,6/1/2014,6/6/2014,Standard Class,LT-17110,FUR-FU-10001935,22.2,6,0,9.102
2202,US-2014-165659,6/1/2014,6/6/2014,Standard Class,LT-17110,TEC-PH-10002563,881.93,7,0,229.3018
2207,US-2014-103905,7/14/2014,7/20/2014,Standard Class,AW-10930,OFF-BI-10001098,29.932,7,0.8,-46.3946
2208,US-2014-103905,7/14/2014,7/20/2014,Standard Class,AW-10930,TEC-PH-10001552,38.272,4,0.2,3.8272
2210,Ca-New-2014-125556,11/14/2014,11/16/2014,Second Class,ML-17410,TEC-PH-10001079,832.93,7,0,233.2204
2211,Ca-New-2014-125556,11/14/2014,11/16/2014,Second Class,ML-17410,OFF-BI-10003460,43.8,10,0,21.024
2218,Ca-New-2014-151953,9/20/2014,9/25/2014,Standard Class,DB-13555,OFF-AR-10003469,2.816,2,0.2,0.9856
2230,Ca-New-2014-128055,3/31/2014,4/5/2014,Standard Class,AA-10315,OFF-BI-10004390,673.568,2,0.2,252.588
